timestamp,temperature,humidity,pressure,temperature_bmp
2023-08-04 00:30:00,18.2,87.7,1025.39,19.3
2023-08-04 00:40:00,18.3,90.1,1024.75,18.5
2023-08-04 00:50:00,18.7,90.8,1024.69,19.7
2023-08-04 01:00:00,18.4,94.3,1023.92,18.5
2023-08-04 01:10:00,16.9,95.2,1023.74,17.4
2023-08-04 01:20:00,17.1,97.1,1023.63,17.0
2023-08-04 01:30:00,16.9,100.0,1023.23,16.5
2023-08-04 01:40:00,15.8,99.7,1024.03,15.9
2023-08-04 01:50:00,16.1,100.0,1023.18,16.4
2023-08-04 02:00:00,16.4,100.0,1022.11,17.0
2023-08-04 02:10:00,16.8,100.0,1021.68,16.8
2023-08-04 02:20:00,15.7,99.1,1021.68,16.2
2023-08-04 02:30:00,15.5,96.9,1021.9,16.7
2023-08-04 02:40:00,14.7,97.9,1021.6,13.8
2023-08-04 02:50:00,14.9,99.0,1020.77,15.8
2023-08-04 03:00:00,14.4,98.6,1019.97,14.2
2023-08-04 03:10:00,14.4,98.8,1019.9,15.1
2023-08-04 03:20:00,15.2,97.8,1019.29,15.2
2023-08-04 03:30:00,15.0,99.6,1020.13,15.6
2023-08-04 03:40:00,15.1,96.9,1020.05,15.5
2023-08-04 03:50:00,15.0,97.5,1019.73,16.2
2023-08-04 04:00:00,15.1,98.2,1020.68,15.5
2023-08-04 04:10:00,15.6,97.6,1020.92,15.5
2023-08-04 04:20:00,15.7,99.4,1019.82,16.1
2023-08-04 04:30:00,15.6,98.5,1017.66,15.8
2023-08-04 04:40:00,16.0,99.5,1016.86,16.1
2023-08-04 04:50:00,16.1,98.1,1016.92,17.3
2023-08-04 05:00:00,16.2,98.9,1017.63,16.3
2023-08-04 05:10:00,15.4,99.5,1016.68,15.3
2023-08-04 05:20:00,15.7,97.6,1016.95,15.7
2023-08-04 05:30:00,16.3,98.4,1017.45,15.0
2023-08-04 05:40:00,17.4,97.7,1018.12,18.4
2023-08-04 05:50:00,18.1,94.3,1018.92,18.9
2023-08-04 06:00:00,17.6,88.4,1019.72,18.7
2023-08-04 06:10:00,17.3,92.0,1020.3,18.1
2023-08-04 06:20:00,18.1,86.4,1020.44,18.1
2023-08-04 06:30:00,18.6,85.9,1020.13,19.3
2023-08-04 06:40:00,19.2,86.2,1020.76,18.9
2023-08-04 06:50:00,19.0,89.4,1019.72,18.8
2023-08-04 07:00:00,19.2,87.0,1019.85,20.3
2023-08-04 07:10:00,18.6,87.7,1020.11,19.8
2023-08-04 07:20:00,19.4,80.5,1020.97,19.4
2023-08-04 07:30:00,19.7,79.1,1020.6,20.2
2023-08-04 07:40:00,19.2,84.4,1021.29,19.9
2023-08-04 07:50:00,19.3,82.2,1021.19,19.8
2023-08-04 08:00:00,19.8,84.3,1021.83,19.4
2023-08-04 08:10:00,20.0,80.7,1021.28,20.4
2023-08-04 08:20:00,20.6,77.9,1021.71,20.9
2023-08-04 08:30:00,21.3,74.2,1021.55,21.3
2023-08-04 08:40:00,21.5,75.0,1020.84,22.5
2023-08-04 08:50:00,21.6,77.1,1020.72,21.2
2023-08-04 09:00:00,21.5,71.1,1021.64,21.7
2023-08-04 09:10:00,21.8,72.5,1020.71,22.3
2023-08-04 09:20:00,21.7,73.5,1019.65,21.7
2023-08-04 09:30:00,22.1,75.5,1020.05,22.2
2023-08-04 09:40:00,21.1,77.5,1018.99,22.2
2023-08-04 09:50:00,21.4,82.3,1020.05,21.7
2023-08-04 10:00:00,22.4,81.9,1021.09,22.6
2023-08-04 10:10:00,22.3,77.2,1021.77,22.8
2023-08-04 10:20:00,23.1,72.3,1021.5,23.8
2023-08-04 10:30:00,23.8,76.2,1022.83,23.9
2023-08-04 10:40:00,23.4,75.7,1023.66,23.5
2023-08-04 10:50:00,24.2,68.6,1023.08,24.2
2023-08-04 11:00:00,24.2,70.9,1024.29,24.7
2023-08-04 11:10:00,23.8,74.2,1023.7,23.6
2023-08-04 11:20:00,24.9,69.3,1023.55,24.5
2023-08-04 11:30:00,25.2,65.4,1022.23,25.2
2023-08-04 11:40:00,26.1,63.3,1022.13,26.2
2023-08-04 11:50:00,24.8,63.6,1022.24,25.4
2023-08-04 12:00:00,25.5,59.0,1021.91,26.0
2023-08-04 12:10:00,26.0,62.8,1021.46,25.5
2023-08-04 12:20:00,25.7,60.4,1021.02,25.7
2023-08-04 12:30:00,26.2,66.4,1021.02,26.4
2023-08-04 12:40:00,26.4,66.5,1022.01,27.3
2023-08-04 12:50:00,26.4,65.0,1021.11,26.5
2023-08-04 13:00:00,26.9,56.6,1021.91,27.2
2023-08-04 13:10:00,27.3,59.9,1021.91,27.5
2023-08-04 13:20:00,27.1,59.1,1022.28,27.4
2023-08-04 13:30:00,26.4,60.2,1022.13,26.8
2023-08-04 13:40:00,26.7,59.3,1021.79,27.2
2023-08-04 13:50:00,26.6,60.4,1021.93,26.6
2023-08-04 14:00:00,27.6,56.6,1022.28,28.3
2023-08-04 14:10:00,27.2,57.0,1021.89,27.4
2023-08-04 14:20:00,26.8,62.0,1020.62,27.0
2023-08-04 14:30:00,26.7,61.8,1020.71,26.6
2023-08-04 14:40:00,26.6,57.3,1021.23,26.3
2023-08-04 14:50:00,26.5,57.9,1021.96,26.3
2023-08-04 15:00:00,26.9,61.2,1022.99,27.2
2023-08-04 15:10:00,26.4,62.1,1022.9,27.5
2023-08-04 15:20:00,26.0,62.2,1022.81,27.0
2023-08-04 15:30:00,27.6,60.3,1022.81,27.5
2023-08-04 15:40:00,26.1,62.6,1021.87,26.9
2023-08-04 15:50:00,25.9,59.8,1021.4,27.0
2023-08-04 16:00:00,25.7,65.1,1021.37,26.2
2023-08-04 16:10:00,26.6,60.3,1021.18,26.8
2023-08-04 16:20:00,26.0,55.5,1021.19,26.3
2023-08-04 16:30:00,26.0,58.6,1020.47,25.9
2023-08-04 16:40:00,24.5,68.4,1019.36,25.2
2023-08-04 16:50:00,26.1,59.6,1020.02,26.1
2023-08-04 17:00:00,25.8,64.3,1019.29,26.0
2023-08-04 17:10:00,25.2,62.5,1018.78,24.8
2023-08-04 17:20:00,24.0,67.1,1019.06,25.6
2023-08-04 17:30:00,23.5,66.6,1018.26,24.1
2023-08-04 17:40:00,24.0,66.0,1019.01,23.2
2023-08-04 17:50:00,23.3,66.3,1018.39,24.2
2023-08-04 18:00:00,22.7,70.5,1018.17,23.0
2023-08-04 18:10:00,22.5,77.0,1017.26,23.6
2023-08-04 18:20:00,22.3,73.8,1017.41,22.7
2023-08-04 18:30:00,22.1,72.1,1017.32,22.3
2023-08-04 18:40:00,21.1,77.7,1017.12,22.2
2023-08-04 18:50:00,22.1,72.3,1018.15,23.0
2023-08-04 19:00:00,21.6,71.7,1017.67,22.5
2023-08-04 19:10:00,20.8,78.2,1017.2,21.3
2023-08-04 19:20:00,20.4,72.5,1016.77,21.5
2023-08-04 19:30:00,21.9,69.2,1017.94,22.7
2023-08-04 19:40:00,21.5,74.9,1017.81,21.9
2023-08-04 19:50:00,21.1,83.4,1018.64,20.8
2023-08-04 20:00:00,20.7,80.0,1018.96,21.3
2023-08-04 20:10:00,21.5,72.8,1019.63,21.9
2023-08-04 20:20:00,21.6,78.5,1019.54,21.6
2023-08-04 20:30:00,20.9,81.7,1020.0,21.3
2023-08-04 20:40:00,20.9,81.3,1018.95,21.0
2023-08-04 20:50:00,19.3,86.0,1018.02,20.1
2023-08-04 21:00:00,19.3,82.6,1018.57,19.6
2023-08-04 21:10:00,19.3,80.7,1019.31,19.4
2023-08-04 21:20:00,19.8,77.3,1021.08,19.4
2023-08-04 21:30:00,19.2,83.5,1019.92,19.5
2023-08-04 21:40:00,19.6,84.1,1020.14,19.5
2023-08-04 21:50:00,19.3,84.6,1019.41,19.8
2023-08-04 22:00:00,18.8,80.6,1019.03,20.1
2023-08-04 22:10:00,18.2,85.9,1018.66,18.6
2023-08-04 22:20:00,17.7,88.3,1018.63,18.8
2023-08-04 22:30:00,17.6,89.6,1018.32,18.5
2023-08-04 22:40:00,17.1,89.7,1018.4,16.5
2023-08-04 22:50:00,18.0,87.3,1018.76,18.3
2023-08-04 23:00:00,16.9,89.6,1019.66,17.8
2023-08-04 23:10:00,18.4,89.8,1020.17,18.4
2023-08-04 23:20:00,17.7,95.0,1020.32,17.8
2023-08-04 23:30:00,17.8,93.2,1020.06,18.0
2023-08-04 23:40:00,17.4,93.7,1020.11,18.1
2023-08-04 23:50:00,17.3,93.9,1020.36,16.6
2023-08-05 00:00:00,17.1,99.1,1019.57,16.9
2023-08-05 00:10:00,17.0,98.0,1019.61,16.8
2023-08-05 00:20:00,15.5,96.0,1018.73,15.7
2023-08-05 00:30:00,15.1,100.0,1018.79,15.8
2023-08-05 00:40:00,15.3,99.1,1018.09,15.4
2023-08-05 00:50:00,14.7,100.0,1017.61,14.9
2023-08-05 01:00:00,14.8,100.0,1017.16,15.1
2023-08-05 01:10:00,15.2,100.0,1016.82,14.9
2023-08-05 01:20:00,16.0,99.9,1016.73,16.7
2023-08-05 01:30:00,15.9,98.8,1014.88,15.6
2023-08-05 01:40:00,15.8,98.3,1013.84,15.5
2023-08-05 01:50:00,14.0,100.0,1014.37,14.1
2023-08-05 02:00:00,14.5,98.3,1014.14,15.4
2023-08-05 02:10:00,14.9,100.0,1013.93,15.9
2023-08-05 02:20:00,15.2,99.5,1014.62,16.3
2023-08-05 02:30:00,15.7,99.0,1014.21,14.9
2023-08-05 02:40:00,15.8,97.7,1013.74,16.1
2023-08-05 02:50:00,15.8,98.3,1013.45,15.5
2023-08-05 03:00:00,15.9,98.7,1014.39,17.7
2023-08-05 03:10:00,15.1,100.0,1014.62,15.8
2023-08-05 03:20:00,16.1,96.3,1014.66,16.6
2023-08-05 03:30:00,16.8,97.6,1015.04,17.4
2023-08-05 03:40:00,15.4,95.5,1013.61,16.3
2023-08-05 03:50:00,15.1,99.6,1013.5,15.8
2023-08-05 04:00:00,15.5,100.0,1013.88,16.1
2023-08-05 04:10:00,14.3,99.5,1014.0,15.3
2023-08-05 04:20:00,15.2,99.1,1015.02,15.7
2023-08-05 04:30:00,14.5,98.7,1014.81,15.6
2023-08-05 04:40:00,15.1,100.0,1015.32,15.0
2023-08-05 04:50:00,16.1,99.1,1016.22,16.2
2023-08-05 05:00:00,15.8,99.4,1016.33,17.0
2023-08-05 05:10:00,15.5,97.5,1016.3,16.1
2023-08-05 05:20:00,15.0,100.0,1015.99,15.7
2023-08-05 05:30:00,15.8,99.5,1014.85,16.3
2023-08-05 05:40:00,16.1,96.8,1015.11,16.5
2023-08-05 05:50:00,15.5,99.5,1015.04,15.4
2023-08-05 06:00:00,15.8,99.4,1015.59,16.7
2023-08-05 06:10:00,15.9,98.1,1015.76,16.3
2023-08-05 06:20:00,17.6,95.4,1016.47,18.1
2023-08-05 06:30:00,16.5,94.5,1015.9,17.0
2023-08-05 06:40:00,17.9,92.3,1016.88,18.3
2023-08-05 06:50:00,17.5,95.7,1016.08,17.9
2023-08-05 07:00:00,18.0,94.4,1016.13,18.0
2023-08-05 07:10:00,18.4,95.0,1016.48,18.6
2023-08-05 07:20:00,17.8,96.0,1016.05,18.4
2023-08-05 07:30:00,17.6,91.1,1016.61,18.1
2023-08-05 07:40:00,18.1,90.9,1016.26,18.6
2023-08-05 07:50:00,17.6,94.7,1016.41,18.2
2023-08-05 08:00:00,18.4,94.1,1016.23,19.3
2023-08-05 08:10:00,18.7,94.0,1015.72,19.3
2023-08-05 08:20:00,19.9,88.8,1017.4,20.4
2023-08-05 08:30:00,19.3,90.9,1016.88,19.6
2023-08-05 08:40:00,18.9,95.5,1015.19,19.6
2023-08-05 08:50:00,18.7,90.2,1014.64,18.4
2023-08-05 09:00:00,19.4,88.1,1014.71,19.1
2023-08-05 09:10:00,19.2,87.6,1014.57,19.9
2023-08-05 09:20:00,19.7,85.7,1015.49,20.5
2023-08-05 09:30:00,20.4,91.3,1015.87,20.5
2023-08-05 09:40:00,20.4,87.2,1015.66,21.3
2023-08-05 09:50:00,20.2,84.7,1014.7,21.5
2023-08-05 10:00:00,20.1,88.4,1013.39,20.4
2023-08-05 10:10:00,20.4,87.1,1013.65,20.3
2023-08-05 10:20:00,20.3,85.5,1012.54,21.1
2023-08-05 10:30:00,20.4,89.7,1012.35,20.6
2023-08-05 10:40:00,21.1,90.9,1013.26,21.2
2023-08-05 10:50:00,21.1,86.1,1013.61,22.4
2023-08-05 11:00:00,21.6,86.8,1013.41,21.8
2023-08-05 11:10:00,21.0,85.9,1012.87,20.9
2023-08-05 11:20:00,20.8,92.5,1012.96,21.4
2023-08-05 11:30:00,20.9,81.8,1012.74,22.5
2023-08-05 11:40:00,21.2,81.3,1012.94,22.0
2023-08-05 11:50:00,21.5,86.2,1013.4,21.5
2023-08-05 12:00:00,22.2,86.4,1014.01,22.9
2023-08-05 12:10:00,22.5,89.7,1014.15,21.4
2023-08-05 12:20:00,22.6,86.6,1014.55,23.7
2023-08-05 12:30:00,22.6,80.2,1014.12,22.9
2023-08-05 12:40:00,23.2,87.8,1014.85,24.2
2023-08-05 12:50:00,22.9,88.2,1014.35,22.6
2023-08-05 13:00:00,22.7,90.3,1013.9,22.3
2023-08-05 13:10:00,22.7,87.2,1014.93,23.2
2023-08-05 13:20:00,23.6,81.9,1014.66,24.0
2023-08-05 13:30:00,23.0,90.9,1013.74,23.9
2023-08-05 13:40:00,22.8,87.5,1013.35,23.2
2023-08-05 13:50:00,23.1,86.3,1014.34,23.7
2023-08-05 14:00:00,21.5,96.2,1012.95,22.1
2023-08-05 14:10:00,22.6,93.8,1012.94,22.9
2023-08-05 14:20:00,22.4,90.1,1012.44,22.9
2023-08-05 14:30:00,21.6,95.5,1012.17,22.4
2023-08-05 14:40:00,21.0,99.2,1012.12,20.8
2023-08-05 14:50:00,20.6,96.8,1012.85,21.1
2023-08-05 15:00:00,21.4,99.5,1012.76,22.5
2023-08-05 15:10:00,21.6,97.5,1013.46,22.5
2023-08-05 15:20:00,22.2,92.6,1014.27,23.3
2023-08-05 15:30:00,23.2,86.1,1014.19,23.8
2023-08-05 15:40:00,22.5,93.8,1014.08,22.6
2023-08-05 15:50:00,22.5,89.9,1014.44,22.0
2023-08-05 16:00:00,22.1,89.4,1014.83,22.4
2023-08-05 16:10:00,22.0,91.2,1013.92,21.7
2023-08-05 16:20:00,22.9,86.9,1013.91,23.1
2023-08-05 16:30:00,22.8,84.2,1013.82,22.9
2023-08-05 16:40:00,22.7,84.0,1013.56,23.2
2023-08-05 16:50:00,22.2,87.2,1012.99,22.5
2023-08-05 17:00:00,23.1,78.8,1012.77,23.0
2023-08-05 17:10:00,21.4,93.4,1013.6,22.2
2023-08-05 17:20:00,22.0,92.9,1013.37,22.3
2023-08-05 17:30:00,21.5,94.6,1014.06,21.4
2023-08-05 17:40:00,22.0,95.7,1014.44,21.9
2023-08-05 17:50:00,22.5,84.8,1013.48,23.6
2023-08-05 18:00:00,22.1,84.6,1013.66,22.1
2023-08-05 18:10:00,21.6,83.2,1012.7,22.3
2023-08-05 18:20:00,22.2,84.2,1013.28,22.6
2023-08-05 18:30:00,21.6,86.6,1012.97,22.5
2023-08-05 18:40:00,22.0,92.3,1013.58,22.6
2023-08-05 18:50:00,22.0,83.5,1014.52,22.7
2023-08-05 19:00:00,21.8,90.0,1013.47,21.0
2023-08-05 19:10:00,21.1,95.3,1012.87,21.3
2023-08-05 19:20:00,20.7,86.8,1012.18,21.8
2023-08-05 19:30:00,21.6,86.2,1013.62,21.5
2023-08-05 19:40:00,21.0,91.8,1013.48,22.2
2023-08-05 19:50:00,20.7,88.3,1012.34,19.9
2023-08-05 20:00:00,20.9,90.9,1014.03,21.1
2023-08-05 20:10:00,20.5,92.6,1013.46,20.3
2023-08-05 20:20:00,19.3,95.7,1012.57,19.1
2023-08-05 20:30:00,18.3,99.8,1011.37,18.7
2023-08-05 20:40:00,18.3,98.7,1011.53,19.1
2023-08-05 20:50:00,17.9,100.0,1011.66,18.7
2023-08-05 21:00:00,17.4,96.0,1011.1,18.1
2023-08-05 21:10:00,17.4,100.0,1011.24,18.7
2023-08-05 21:20:00,17.5,100.0,1010.84,18.1
2023-08-05 21:30:00,17.7,100.0,1011.81,17.2
2023-08-05 21:40:00,16.8,98.9,1012.06,16.5
2023-08-05 21:50:00,16.6,100.0,1011.78,16.8
2023-08-05 22:00:00,16.6,98.6,1011.3,16.8
2023-08-05 22:10:00,17.3,100.0,1012.05,17.4
2023-08-05 22:20:00,17.7,97.7,1013.1,18.4
2023-08-05 22:30:00,17.1,97.2,1012.44,17.8
2023-08-05 22:40:00,16.6,96.0,1013.3,17.1
2023-08-05 22:50:00,16.7,96.4,1012.97,17.6
2023-08-05 23:00:00,16.5,98.3,1011.94,17.3
2023-08-05 23:10:00,16.1,96.9,1010.35,16.5
2023-08-05 23:20:00,14.7,98.5,1011.68,15.6
2023-08-05 23:30:00,15.1,99.3,1012.39,15.1
2023-08-05 23:40:00,15.6,98.4,1012.12,15.7
2023-08-05 23:50:00,15.4,100.0,1011.94,15.4
2023-08-06 00:00:00,15.2,100.0,1010.79,15.8
2023-08-06 00:10:00,14.5,98.9,1011.32,15.2
2023-08-06 00:20:00,14.4,100.0,1011.33,14.3
2023-08-06 00:30:00,14.3,97.5,1010.26,14.3
2023-08-06 00:40:00,14.3,98.3,1010.42,15.2
2023-08-06 00:50:00,14.3,100.0,1009.42,15.2
2023-08-06 01:00:00,14.7,96.8,1009.8,14.6
2023-08-06 01:10:00,15.8,99.9,1009.08,16.3
2023-08-06 01:20:00,14.7,100.0,1009.28,15.4
2023-08-06 01:30:00,14.1,99.0,1008.74,14.4
2023-08-06 01:40:00,14.0,100.0,1007.2,14.6
2023-08-06 01:50:00,13.9,97.5,1008.07,14.6
2023-08-06 02:00:00,14.9,99.6,1008.78,14.7
2023-08-06 02:10:00,14.2,97.3,1008.46,14.4
2023-08-06 02:20:00,15.3,98.5,1008.65,16.3
2023-08-06 02:30:00,15.1,98.8,1009.01,15.1
2023-08-06 02:40:00,14.8,98.8,1009.06,14.4
2023-08-06 02:50:00,14.5,100.0,1010.42,15.2
2023-08-06 03:00:00,15.6,96.2,1010.75,15.2
2023-08-06 03:10:00,14.5,99.7,1010.32,14.8
2023-08-06 03:20:00,14.8,97.3,1010.81,15.1
2023-08-06 03:30:00,13.6,98.4,1010.5,13.3
2023-08-06 03:40:00,14.8,100.0,1009.59,15.2
2023-08-06 03:50:00,13.5,100.0,1010.64,13.7
2023-08-06 04:00:00,13.6,95.9,1010.97,13.6
2023-08-06 04:10:00,14.6,97.1,1009.66,15.3
2023-08-06 04:20:00,15.1,95.7,1009.19,14.8
2023-08-06 04:30:00,13.5,99.8,1009.63,14.7
2023-08-06 04:40:00,14.8,99.8,1008.82,14.4
2023-08-06 04:50:00,13.6,99.7,1008.16,14.5
2023-08-06 05:00:00,14.6,97.1,1010.01,14.4
2023-08-06 05:10:00,14.1,98.2,1009.86,14.7
2023-08-06 05:20:00,14.6,98.0,1010.46,14.4
2023-08-06 05:30:00,14.8,98.7,1011.38,15.3
2023-08-06 05:40:00,15.1,100.0,1010.94,15.9
2023-08-06 05:50:00,14.5,99.9,1011.28,14.6
2023-08-06 06:00:00,15.7,99.5,1012.54,16.8
2023-08-06 06:10:00,15.9,98.4,1012.75,16.5
2023-08-06 06:20:00,17.2,100.0,1014.48,16.3
2023-08-06 06:30:00,16.8,99.4,1014.12,16.8
2023-08-06 06:40:00,17.4,100.0,1015.03,17.9
2023-08-06 06:50:00,16.7,99.1,1015.18,17.3
2023-08-06 07:00:00,17.0,99.9,1014.97,17.1
2023-08-06 07:10:00,17.3,100.0,1015.52,17.2
2023-08-06 07:20:00,17.8,99.8,1015.32,17.2
2023-08-06 07:30:00,17.2,100.0,1015.39,17.0
2023-08-06 07:40:00,17.2,99.0,1015.63,17.8
2023-08-06 07:50:00,16.8,97.6,1014.35,17.4
2023-08-06 08:00:00,16.8,100.0,1013.76,17.4
2023-08-06 08:10:00,17.5,100.0,1014.36,18.4
2023-08-06 08:20:00,17.8,96.4,1014.99,18.2
2023-08-06 08:30:00,17.8,100.0,1015.38,18.4
2023-08-06 08:40:00,18.2,99.8,1015.47,19.0
2023-08-06 08:50:00,18.6,100.0,1015.85,19.2
2023-08-06 09:00:00,19.4,99.3,1016.23,18.8
2023-08-06 09:10:00,19.4,98.2,1015.42,19.9
2023-08-06 09:20:00,19.5,97.2,1015.33,19.0
2023-08-06 09:30:00,19.5,99.7,1014.85,19.7
2023-08-06 09:40:00,19.7,99.8,1015.08,19.2
2023-08-06 09:50:00,19.8,100.0,1013.57,20.5
2023-08-06 10:00:00,19.8,100.0,1012.65,19.7
2023-08-06 10:10:00,19.5,100.0,1012.64,19.8
2023-08-06 10:20:00,19.8,97.4,1013.52,19.4
2023-08-06 10:30:00,20.2,96.8,1013.08,20.9
2023-08-06 10:40:00,20.0,97.5,1012.74,19.4
2023-08-06 10:50:00,20.0,97.4,1012.83,20.8
2023-08-06 11:00:00,20.4,98.4,1012.6,21.0
2023-08-06 11:10:00,21.3,100.0,1013.34,22.4
2023-08-06 11:20:00,21.4,97.3,1013.27,21.1
2023-08-06 11:30:00,21.2,96.1,1012.44,20.3
2023-08-06 11:40:00,22.2,96.7,1013.39,22.2
2023-08-06 11:50:00,22.8,90.9,1014.24,23.9
2023-08-06 12:00:00,22.5,98.3,1013.79,22.8
2023-08-06 12:10:00,23.1,90.2,1013.92,22.7
2023-08-06 12:20:00,22.9,92.5,1013.51,24.0
2023-08-06 12:30:00,23.1,95.0,1014.21,23.0
2023-08-06 12:40:00,23.0,100.0,1013.58,23.6
2023-08-06 12:50:00,23.1,96.6,1014.01,23.7
2023-08-06 13:00:00,22.7,99.1,1014.92,22.8
2023-08-06 13:10:00,22.5,97.3,1014.11,23.3
2023-08-06 13:20:00,23.7,94.4,1014.05,23.5
2023-08-06 13:30:00,23.7,100.0,1015.13,23.9
2023-08-06 13:40:00,24.4,94.5,1014.49,24.2
2023-08-06 13:50:00,23.1,100.0,1013.71,23.6
2023-08-06 14:00:00,22.2,99.7,1014.3,22.9
2023-08-06 14:10:00,23.3,99.8,1014.37,23.1
2023-08-06 14:20:00,21.8,100.0,1013.07,23.1
2023-08-06 14:30:00,22.9,96.8,1013.13,23.0
2023-08-06 14:40:00,22.8,99.5,1014.11,24.0
2023-08-06 14:50:00,23.7,100.0,1015.56,24.2
2023-08-06 15:00:00,23.4,97.4,1015.11,24.8
2023-08-06 15:10:00,23.0,100.0,1014.31,24.2
2023-08-06 15:20:00,22.8,100.0,1014.26,23.9
2023-08-06 15:30:00,23.4,100.0,1015.5,23.0
2023-08-06 15:40:00,23.5,100.0,1015.87,23.8
2023-08-06 15:50:00,23.4,99.3,1016.84,23.6
2023-08-06 16:00:00,24.0,100.0,1017.67,25.1
2023-08-06 16:10:00,24.1,98.2,1016.71,23.8
2023-08-06 16:20:00,23.1,97.9,1016.11,24.0
2023-08-06 16:30:00,22.7,97.4,1015.91,22.8
2023-08-06 16:40:00,22.4,99.4,1015.07,23.2
2023-08-06 16:50:00,21.6,100.0,1014.58,22.4
2023-08-06 17:00:00,22.2,100.0,1014.13,23.1
2023-08-06 17:10:00,22.4,99.5,1014.58,22.2
2023-08-06 17:20:00,23.0,100.0,1014.87,22.8
2023-08-06 17:30:00,23.0,98.3,1015.75,24.2
2023-08-06 17:40:00,22.9,99.9,1016.0,22.5
2023-08-06 17:50:00,22.8,99.5,1015.49,23.5
2023-08-06 18:00:00,22.8,98.5,1015.44,23.1
2023-08-06 18:10:00,23.1,96.5,1014.37,22.4
2023-08-06 18:20:00,22.0,96.8,1012.87,21.8
2023-08-06 18:30:00,21.9,98.2,1013.4,22.8
2023-08-06 18:40:00,21.6,100.0,1014.11,22.5
2023-08-06 18:50:00,21.9,99.8,1014.16,22.3
2023-08-06 19:00:00,21.6,98.7,1013.94,23.6
2023-08-06 19:10:00,21.0,100.0,1012.71,21.2
2023-08-06 19:20:00,21.1,98.7,1013.75,21.1
2023-08-06 19:30:00,21.4,98.9,1013.85,21.2
2023-08-06 19:40:00,21.8,100.0,1014.26,22.0
2023-08-06 19:50:00,20.8,99.5,1014.14,20.8
2023-08-06 20:00:00,20.2,100.0,1014.15,20.2
2023-08-06 20:10:00,19.7,99.4,1013.27,20.4
2023-08-06 20:20:00,18.6,100.0,1013.3,18.9
2023-08-06 20:30:00,18.9,99.0,1012.8,18.8
2023-08-06 20:40:00,18.8,99.2,1012.63,19.0
2023-08-06 20:50:00,19.3,99.5,1013.79,19.9
2023-08-06 21:00:00,19.5,100.0,1013.61,19.5
2023-08-06 21:10:00,18.2,95.8,1012.13,18.8
2023-08-06 21:20:00,18.2,97.6,1011.64,18.7
2023-08-06 21:30:00,17.3,100.0,1011.01,18.2
2023-08-06 21:40:00,18.1,99.9,1010.96,18.8
2023-08-06 21:50:00,17.2,99.0,1009.83,16.4
2023-08-06 22:00:00,17.1,98.9,1010.13,16.9
2023-08-06 22:10:00,17.5,98.2,1010.13,17.5
2023-08-06 22:20:00,17.4,100.0,1009.73,17.7
2023-08-06 22:30:00,17.4,100.0,1009.71,18.0
2023-08-06 22:40:00,17.0,99.7,1010.04,16.7
2023-08-06 22:50:00,16.6,98.2,1009.88,17.5
2023-08-06 23:00:00,16.3,96.9,1009.67,16.9
2023-08-06 23:10:00,16.0,95.2,1009.59,16.6
2023-08-06 23:20:00,16.1,98.4,1009.76,16.1
2023-08-06 23:30:00,15.9,100.0,1009.97,17.0
2023-08-06 23:40:00,15.7,100.0,1010.66,16.3
2023-08-06 23:50:00,16.1,97.6,1010.39,17.2
2023-08-07 00:00:00,15.7,99.0,1010.55,16.0
2023-08-07 00:10:00,16.0,98.4,1012.25,16.7
2023-08-07 00:20:00,15.2,96.2,1012.2,15.6
2023-08-07 00:30:00,15.2,99.5,1012.15,15.5
2023-08-07 00:40:00,15.4,100.0,1011.38,15.5
2023-08-07 00:50:00,14.0,99.1,1010.73,14.7
2023-08-07 01:00:00,14.9,98.4,1010.91,15.2
2023-08-07 01:10:00,15.1,100.0,1011.39,14.9
2023-08-07 01:20:00,15.3,98.2,1011.76,16.1
2023-08-07 01:30:00,14.4,99.6,1012.01,15.5
2023-08-07 01:40:00,14.6,98.9,1012.32,14.3
2023-08-07 01:50:00,14.2,99.3,1011.91,14.7
2023-08-07 02:00:00,14.3,100.0,1012.07,14.4
2023-08-07 02:10:00,14.7,100.0,1012.16,15.3
2023-08-07 02:20:00,14.7,100.0,1012.31,15.1
2023-08-07 02:30:00,14.5,99.9,1012.15,14.8
2023-08-07 02:40:00,14.7,99.0,1011.12,15.2
2023-08-07 02:50:00,14.2,99.4,1010.32,14.9
2023-08-07 03:00:00,15.7,100.0,1010.64,15.4
2023-08-07 03:10:00,15.4,100.0,1011.02,15.4
2023-08-07 03:20:00,15.5,99.2,1011.1,15.1
2023-08-07 03:30:00,15.0,98.5,1010.83,15.8
2023-08-07 03:40:00,15.6,100.0,1010.28,15.9
2023-08-07 03:50:00,15.6,97.6,1010.69,15.5
2023-08-07 04:00:00,14.4,98.6,1010.74,15.1
2023-08-07 04:10:00,14.7,100.0,1010.67,14.2
2023-08-07 04:20:00,14.7,99.5,1011.08,15.6
2023-08-07 04:30:00,14.9,99.1,1011.7,15.8
2023-08-07 04:40:00,14.7,100.0,1010.35,14.4
2023-08-07 04:50:00,14.4,96.7,1010.37,14.5
2023-08-07 05:00:00,13.2,98.7,1010.12,14.2
2023-08-07 05:10:00,15.7,99.6,1009.9,16.1
2023-08-07 05:20:00,14.6,97.9,1007.77,14.8
2023-08-07 05:30:00,15.2,99.5,1007.8,15.5
2023-08-07 05:40:00,14.3,100.0,1008.57,14.1
2023-08-07 05:50:00,14.7,100.0,1008.45,14.4
